Running on cuda:0
[2018-09-23 01:03] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4024.13, Accuracy = 0.03, Loss = 7.153
[2018-09-23 01:48] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 2791.52, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 2934.97, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 2947.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 2910.72, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 2819.39, Accuracy = 0.69, Loss = 0.616
[2018-09-23 01:48] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 2831.00, Accuracy = 0.85, Loss = 0.445
[2018-09-23 01:48] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 2842.36, Accuracy = 1.00, Loss = 0.084
[2018-09-23 01:48] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 2837.60, Accuracy = 1.00, Loss = 0.068
[2018-09-23 01:48] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 2856.53, Accuracy = 0.77, Loss = 0.679
[2018-09-23 01:48] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 2864.32, Accuracy = 1.00, Loss = 0.055
[2018-09-23 01:48] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 2885.02, Accuracy = 1.00, Loss = 0.026
[2018-09-23 01:48] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 2810.52, Accuracy = 1.00, Loss = 0.015
[2018-09-23 01:48] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 2826.50, Accuracy = 1.00, Loss = 0.008
[2018-09-23 01:48] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 2843.40, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:48] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 3255.89, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:48] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 3286.67, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:48] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 3282.75, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:48] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 3240.96, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:48] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 3137.05, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:48] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 3213.70, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:48] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 3271.59, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:48] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 3171.14, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:48] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 3175.29, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:48] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 3245.01, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:48] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 3286.11, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 3274.44, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 3154.04, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 3112.02, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 3123.30, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 3214.24, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 3250.81, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 3261.00, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 3203.63, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 3144.65, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 3179.97, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 3186.29, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:48] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 3164.97, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 3104.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 3290.48, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 3283.86, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 3307.16, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 3323.50, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 3311.18, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 3313.40, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 3240.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 3286.11, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 3331.75, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 3305.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 3342.45, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 3221.59, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 3213.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 3296.28, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 3152.04, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 3313.04, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 3295.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 3280.28, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 3277.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 3328.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 3247.54, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 3246.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 3214.37, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 3353.39, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 3248.47, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 3373.81, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 3322.06, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 3309.10, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 3333.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 3349.41, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 3311.71, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 3152.56, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 3183.25, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 3231.88, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 3271.43, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 3282.17, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 3250.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 3124.99, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 3178.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 3138.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 3225.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 3213.39, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 2874.18, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:48] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 2859.50, Accuracy = 0.72, Loss = 0.618
[2018-09-23 01:48] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 2828.57, Accuracy = 0.79, Loss = 0.475
[2018-09-23 01:48] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 2814.07, Accuracy = 0.81, Loss = 0.382
[2018-09-23 01:48] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 2892.37, Accuracy = 0.98, Loss = 0.143
[2018-09-23 01:48] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 2967.09, Accuracy = 0.86, Loss = 0.228
[2018-09-23 01:49] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 2926.17, Accuracy = 1.00, Loss = 0.075
[2018-09-23 01:49] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 2797.46, Accuracy = 1.00, Loss = 0.045
[2018-09-23 01:49] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 2824.48, Accuracy = 1.00, Loss = 0.034
[2018-09-23 01:49] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 2949.06, Accuracy = 1.00, Loss = 0.025
[2018-09-23 01:49] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 2943.36, Accuracy = 1.00, Loss = 0.014
[2018-09-23 01:49] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 2871.38, Accuracy = 1.00, Loss = 0.008
[2018-09-23 01:49] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 2919.25, Accuracy = 1.00, Loss = 0.009
[2018-09-23 01:49] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 2838.96, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:49] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 2931.45, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 3011.73, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 2809.46, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 2947.88, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 2825.16, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 2803.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 2825.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 2858.42, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 2910.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 2946.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 2940.42, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 2873.93, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 2928.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 2846.57, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 2833.57, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 2842.99, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 3011.19, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 2865.31, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 3003.83, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 2801.27, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 2847.79, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 2861.40, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 2958.99, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 2921.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 2844.97, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 2860.75, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 2798.01, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 2865.51, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 2841.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 2889.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 2919.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 2910.74, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 2938.54, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 2868.36, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 2832.63, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 2817.44, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 3288.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 3206.42, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 3144.86, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 3282.77, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 3134.81, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 3200.54, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 3266.85, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 3130.75, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 3228.09, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 3151.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 3178.58, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 3158.18, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 3199.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 3189.79, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 3256.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 3169.55, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 3224.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 3221.08, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:49] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 3227.73, Accuracy = 0.79, Loss = 0.743
[2018-09-23 01:49] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 3208.65, Accuracy = 0.92, Loss = 0.238
[2018-09-23 01:49] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 3248.49, Accuracy = 0.98, Loss = 0.150
[2018-09-23 01:49] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 3121.18, Accuracy = 0.92, Loss = 0.193
[2018-09-23 01:49] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 3212.56, Accuracy = 1.00, Loss = 0.077
[2018-09-23 01:49] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 3151.56, Accuracy = 1.00, Loss = 0.031
[2018-09-23 01:49] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 3134.96, Accuracy = 1.00, Loss = 0.015
[2018-09-23 01:49] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 3222.77, Accuracy = 1.00, Loss = 0.012
[2018-09-23 01:49] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 3148.05, Accuracy = 0.95, Loss = 0.126
[2018-09-23 01:49] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 3228.09, Accuracy = 0.83, Loss = 0.214
[2018-09-23 01:49] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 3242.01, Accuracy = 1.00, Loss = 0.044
[2018-09-23 01:49] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 3120.44, Accuracy = 1.00, Loss = 0.029
[2018-09-23 01:49] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 3260.72, Accuracy = 1.00, Loss = 0.017
[2018-09-23 01:49] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 3193.91, Accuracy = 1.00, Loss = 0.009
[2018-09-23 01:49] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 3243.31, Accuracy = 1.00, Loss = 0.008
[2018-09-23 01:49] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 3197.73, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:49] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 3270.33, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:49] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 3382.18, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:49] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 3274.60, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:49] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 3285.95, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 3199.11, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 3211.30, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 3182.97, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 3210.97, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 3234.18, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 3264.33, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 3207.67, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 3325.70, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 3303.82, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 3360.08, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 3322.41, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 3322.39, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 3334.21, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:49] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 3349.12, Accuracy = 0.89, Loss = 0.219
[2018-09-23 01:49] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 3319.12, Accuracy = 0.68, Loss = 0.898
[2018-09-23 01:49] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 3195.93, Accuracy = 1.00, Loss = 0.079
[2018-09-23 01:49] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 3116.32, Accuracy = 1.00, Loss = 0.054
[2018-09-23 01:49] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 2969.93, Accuracy = 1.00, Loss = 0.030
[2018-09-23 01:49] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 2905.52, Accuracy = 0.77, Loss = 0.752
[2018-09-23 01:49] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 3310.44, Accuracy = 1.00, Loss = 0.046
[2018-09-23 01:49] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 2803.65, Accuracy = 1.00, Loss = 0.040
[2018-09-23 01:49] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 3043.04, Accuracy = 1.00, Loss = 0.029
[2018-09-23 01:49] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 3011.48, Accuracy = 1.00, Loss = 0.016
[2018-09-23 01:49] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 2989.36, Accuracy = 1.00, Loss = 0.014
[2018-09-23 01:49] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 2738.72, Accuracy = 1.00, Loss = 0.009
[2018-09-23 01:49] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 2931.61, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 2940.10, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:49] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 3306.49, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 3325.41, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 3341.80, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 3155.69, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:49] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 3274.16, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 3311.56, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 3327.57, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:49] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 3367.61, Accuracy = 0.73, Loss = 0.894
[2018-09-23 01:49] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 3332.24, Accuracy = 1.00, Loss = 0.058
[2018-09-23 01:49] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 3322.69, Accuracy = 1.00, Loss = 0.030
[2018-09-23 01:49] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 3249.31, Accuracy = 1.00, Loss = 0.011
[2018-09-23 01:49] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 3334.42, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:49] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 3342.57, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:49] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 3307.63, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:49] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 3308.85, Accuracy = 1.00, Loss = 0.004
